Date,Category,Geography,Customer_Type,Sales,Revenue,Order_ID,Customer,Total_Amount,Status,Visits,Orders,Stage,Count,Traffic_Source,Session_Duration,Bounce_Rate,Pages_Per_Session,Product_Name
2023-02-07,Electronics,Australia,Returning,498.54,47.45,3058,Customer_330,157.64,Cancelled,233,22,Add to Cart,59,Paid Ads,4.44,0.36,2.12,Product_92
2023-03-11,Books,Asia,Returning,28.74,200.8,4034,Customer_954,551.68,Pending,478,29,Add to Cart,41,Paid Ads,6.54,0.33,6.59,Product_42
2023-03-18,Toys,North America,Returning,942.42,52.41,7388,Customer_684,591.45,Pending,168,45,Add to Cart,21,Direct,3.12,0.87,4.96,Product_94
2023-05-16,Books,Europe,New,674.53,342.43,6943,Customer_360,211.57,Cancelled,156,21,Purchase,6,Direct,6.99,0.42,5.03,Product_36
2023-01-17,Clothing,North America,Returning,475.79,947.98,6518,Customer_499,946.95,Pending,403,11,Purchase,71,Social Media,2.4,0.14,5.77,Product_3
2023-02-08,Home & Kitchen,Australia,Returning,348.19,460.04,6610,Customer_404,906.64,Cancelled,360,17,Add to Cart,51,Paid Ads,3.7,0.12,1.2,Product_60
2023-03-13,Toys,Asia,New,175.9,437.79,3689,Customer_375,847.2,Completed,73,24,Visit,52,Social Media,7.44,0.39,2.2,Product_35
2023-04-16,Toys,Europe,New,184.75,909.63,9669,Customer_808,861.92,Cancelled,127,15,Add to Cart,23,Social Media,5.3,0.23,1.62,Product_45
2023-02-16,Toys,South America,Returning,226.56,188.39,5486,Customer_2,293.24,Pending,301,32,Purchase,67,Social Media,4.71,0.11,2.92,Product_56
2023-01-30,Books,South America,Returning,463.71,74.82,5722,Customer_496,732.9,Completed,81,39,Visit,7,Organic Search,1.62,0.13,3.8,Product_62
2023-01-16,Clothing,Asia,Returning,873.0,929.52,2593,Customer_646,358.09,Completed,148,28,Add to Cart,93,Direct,1.48,0.03,3.83,Product_10
2023-04-09,Clothing,South America,Returning,913.09,932.52,2747,Customer_941,442.86,Completed,342,45,Add to Cart,24,Direct,7.86,0.68,1.86,Product_63
2023-02-26,Home & Kitchen,North America,Returning,663.54,553.04,3627,Customer_563,200.71,Pending,241,5,Add to Cart,99,Direct,1.39,0.96,5.21,Product_11
2023-05-02,Home & Kitchen,North America,New,481.7,877.28,7447,Customer_64,519.33,Pending,338,46,Visit,86,Paid Ads,6.71,0.28,6.21,Product_55
2023-03-19,Clothing,Australia,New,366.83,983.66,4997,Customer_961,823.09,Cancelled,463,41,Visit,42,Organic Search,2.41,0.04,3.11,Product_34
2023-05-08,Toys,Australia,New,75.57,309.95,9544,Customer_277,464.57,Pending,433,12,Visit,54,Organic Search,6.41,0.15,6.25,Product_78
2023-04-23,Clothing,Asia,Returning,826.09,611.43,4316,Customer_855,476.36,Cancelled,390,21,Purchase,20,Direct,6.91,0.99,7.08,Product_63
2023-02-26,Clothing,Australia,New,284.97,19.19,6499,Customer_805,661.66,Pending,298,2,Purchase,94,Referral,9.14,0.63,3.39,Product_8
2023-04-28,Electronics,South America,Returning,46.25,798.67,1145,Customer_321,393.35,Pending,376,38,Purchase,55,Organic Search,7.43,0.15,8.34,Product_85
2023-02-02,Clothing,South America,New,977.8,333.99,3117,Customer_314,105.25,Cancelled,211,1,Add to Cart,92,Paid Ads,5.44,0.61,6.02,Product_62
2023-04-17,Toys,Australia,Returning,494.01,823.86,4052,Customer_913,595.38,Completed,91,26,Purchase,72,Paid Ads,5.53,0.07,4.16,Product_55
2023-05-15,Toys,Europe,New,713.93,26.9,1683,Customer_322,504.0,Cancelled,257,10,Purchase,25,Paid Ads,8.92,0.07,5.23,Product_4
2023-01-25,Books,Asia,Returning,457.0,719.08,5684,Customer_293,566.68,Completed,235,8,Purchase,11,Paid Ads,5.05,0.83,5.22,Product_32
2023-01-05,Clothing,North America,Returning,426.03,146.56,5823,Customer_443,621.82,Completed,207,38,Add to Cart,80,Paid Ads,4.17,0.23,8.22,Product_76
2023-05-25,Clothing,South America,New,644.72,197.06,3929,Customer_996,923.21,Cancelled,110,10,Purchase,11,Social Media,1.96,0.85,9.35,Product_91
2023-03-17,Clothing,Europe,Returning,948.28,215.24,2615,Customer_522,676.12,Pending,316,21,Purchase,33,Social Media,8.94,0.75,5.97,Product_81
2023-01-28,Books,Europe,New,897.61,711.35,8017,Customer_129,509.45,Cancelled,134,10,Visit,43,Social Media,8.27,0.78,4.66,Product_55
2023-03-08,Electronics,Asia,Returning,935.89,853.66,8762,Customer_459,778.24,Cancelled,257,47,Add to Cart,72,Referral,1.03,0.72,2.41,Product_27
2023-02-26,Toys,South America,Returning,458.87,959.87,5288,Customer_650,409.65,Completed,341,45,Purchase,28,Organic Search,1.44,0.52,8.99,Product_57
2023-01-16,Toys,North America,New,895.6,144.61,5785,Customer_677,524.52,Pending,172,44,Add to Cart,87,Referral,7.26,0.56,4.29,Product_42
2023-05-05,Clothing,Australia,New,155.39,143.19,4475,Customer_56,501.61,Pending,160,32,Purchase,61,Organic Search,1.73,0.12,6.85,Product_78
2023-02-07,Home & Kitchen,Asia,Returning,387.18,268.91,1361,Customer_690,175.2,Cancelled,434,36,Visit,66,Paid Ads,6.95,0.45,9.9,Product_58
2023-01-18,Toys,Asia,New,349.13,459.87,2673,Customer_707,767.57,Cancelled,257,45,Add to Cart,84,Organic Search,8.8,0.15,6.81,Product_100
2023-03-10,Clothing,North America,Returning,251.28,490.48,9247,Customer_580,368.13,Pending,476,50,Visit,48,Organic Search,4.13,0.62,1.55,Product_41
2023-02-17,Toys,Europe,Returning,277.5,103.19,6077,Customer_339,795.08,Completed,381,24,Add to Cart,4,Direct,5.49,0.02,4.8,Product_62
2023-02-20,Electronics,South America,Returning,787.26,826.25,6592,Customer_362,689.99,Cancelled,128,28,Add to Cart,87,Paid Ads,1.28,0.23,8.01,Product_37
2023-05-29,Electronics,South America,New,643.23,892.96,6227,Customer_525,64.49,Completed,445,50,Visit,59,Paid Ads,6.73,0.93,5.62,Product_24
2023-02-26,Clothing,Australia,New,814.73,955.93,4003,Customer_798,927.48,Cancelled,84,25,Purchase,42,Social Media,3.68,0.12,9.01,Product_37
2023-04-10,Electronics,Europe,Returning,898.59,441.03,8666,Customer_375,218.41,Completed,213,41,Visit,44,Social Media,4.61,0.3,1.34,Product_90
2023-05-15,Books,Europe,New,650.41,527.83,9392,Customer_859,687.73,Cancelled,185,17,Visit,6,Organic Search,2.98,0.66,6.3,Product_50
2023-02-14,Books,Australia,New,265.82,258.57,6900,Customer_638,685.29,Pending,398,47,Visit,95,Organic Search,3.0,0.77,6.73,Product_79
2023-05-16,Books,South America,Returning,133.05,462.79,4439,Customer_154,737.49,Pending,102,22,Visit,82,Social Media,7.51,0.44,7.05,Product_88
2023-02-01,Toys,North America,New,254.9,288.77,5629,Customer_509,998.6,Completed,498,36,Visit,24,Referral,3.86,0.47,8.82,Product_2
2023-04-05,Toys,Australia,Returning,510.97,199.82,9310,Customer_810,961.57,Pending,291,11,Add to Cart,18,Social Media,3.56,0.27,3.47,Product_9
2023-05-27,Books,North America,New,437.31,996.89,4687,Customer_738,368.72,Completed,493,22,Visit,75,Organic Search,8.41,0.12,9.56,Product_87
2023-01-31,Home & Kitchen,South America,New,930.51,881.62,3816,Customer_140,46.23,Pending,425,40,Add to Cart,23,Direct,6.92,0.93,4.48,Product_76
2023-04-03,Books,Europe,Returning,240.11,452.13,1626,Customer_941,731.7,Completed,175,33,Visit,39,Social Media,5.26,0.49,8.27,Product_54
2023-02-04,Clothing,North America,Returning,936.53,628.81,7236,Customer_180,98.01,Completed,356,45,Visit,86,Paid Ads,5.55,0.82,7.61,Product_57
2023-01-09,Toys,South America,New,399.81,639.1,6221,Customer_773,141.84,Cancelled,429,12,Purchase,40,Referral,2.24,0.95,1.4,Product_29
2023-02-19,Books,South America,New,264.27,73.64,8138,Customer_126,787.51,Pending,163,31,Purchase,96,Social Media,3.78,0.78,9.0,Product_81
2023-04-12,Toys,South America,New,13.92,405.32,3738,Customer_253,896.94,Cancelled,406,24,Add to Cart,63,Referral,4.31,0.28,8.05,Product_15
2023-02-21,Home & Kitchen,Australia,New,628.0,424.26,5619,Customer_711,148.66,Completed,108,18,Purchase,8,Direct,9.65,0.39,9.23,Product_15
2023-03-27,Toys,Europe,Returning,853.71,496.34,6919,Customer_966,529.78,Cancelled,317,45,Visit,47,Social Media,3.49,0.88,8.39,Product_47
2023-05-05,Toys,Asia,Returning,412.72,383.52,5508,Customer_444,527.73,Cancelled,413,36,Visit,87,Social Media,1.07,0.92,8.85,Product_40
2023-03-26,Home & Kitchen,North America,New,656.73,344.46,5113,Customer_728,750.14,Pending,336,9,Add to Cart,74,Direct,5.53,0.22,9.55,Product_98
2023-02-23,Electronics,North America,New,361.97,155.66,7854,Customer_693,464.48,Cancelled,62,1,Add to Cart,91,Social Media,2.55,0.51,8.04,Product_68
2023-02-23,Toys,South America,New,589.03,378.01,2716,Customer_914,284.81,Pending,281,25,Purchase,90,Social Media,7.48,0.73,7.5,Product_13
2023-01-26,Electronics,Asia,New,719.03,74.04,6619,Customer_813,690.33,Completed,432,49,Add to Cart,25,Social Media,3.06,0.99,8.63,Product_25
2023-05-17,Toys,North America,New,273.71,598.07,4062,Customer_341,360.36,Pending,472,4,Purchase,68,Direct,4.9,0.24,2.12,Product_39
2023-04-25,Electronics,South America,New,270.07,225.04,6581,Customer_998,344.59,Completed,74,23,Purchase,70,Social Media,3.0,0.46,5.84,Product_61
2023-03-09,Clothing,Asia,Returning,118.58,365.34,1176,Customer_325,581.24,Pending,291,47,Purchase,8,Organic Search,7.02,0.66,1.39,Product_6
2023-04-29,Home & Kitchen,Australia,New,935.48,510.28,7532,Customer_201,988.48,Pending,101,13,Purchase,75,Referral,5.26,0.13,3.84,Product_28
2023-03-17,Books,Europe,Returning,664.34,11.11,3726,Customer_830,174.72,Cancelled,288,34,Visit,21,Paid Ads,2.53,0.25,2.99,Product_90
2023-05-14,Clothing,Europe,New,417.9,496.47,2436,Customer_184,766.01,Pending,269,18,Add to Cart,60,Referral,2.94,0.53,5.27,Product_78
2023-04-24,Books,North America,Returning,700.67,832.2,6428,Customer_893,697.83,Pending,147,41,Visit,51,Social Media,1.63,0.71,4.53,Product_64
2023-04-01,Electronics,Europe,New,616.17,351.99,7442,Customer_704,646.66,Completed,482,14,Add to Cart,67,Referral,9.64,0.07,2.97,Product_72
2023-02-22,Books,Europe,New,776.38,666.46,7071,Customer_775,34.03,Pending,476,41,Purchase,45,Direct,5.47,0.59,4.58,Product_81
2023-03-23,Clothing,South America,Returning,121.12,652.46,7605,Customer_457,689.02,Pending,404,1,Visit,89,Direct,5.96,0.23,5.64,Product_19
2023-03-24,Home & Kitchen,Europe,Returning,153.6,761.52,2938,Customer_392,570.63,Cancelled,362,41,Add to Cart,33,Social Media,1.54,0.8,5.04,Product_1
2023-03-16,Toys,Europe,Returning,303.4,434.57,5961,Customer_485,975.27,Cancelled,368,17,Purchase,66,Social Media,6.59,0.57,9.98,Product_83
2023-01-10,Clothing,North America,New,395.62,560.48,7348,Customer_932,333.35,Cancelled,179,6,Purchase,56,Referral,1.24,0.67,3.01,Product_29
2023-05-28,Books,Australia,Returning,867.06,476.19,2483,Customer_583,677.44,Completed,387,1,Visit,24,Paid Ads,3.26,0.32,3.05,Product_82
2023-04-19,Electronics,North America,Returning,577.27,283.1,8198,Customer_423,18.58,Cancelled,341,38,Purchase,95,Paid Ads,8.4,0.25,6.59,Product_3
2023-02-23,Home & Kitchen,Australia,Returning,159.83,289.01,9785,Customer_305,307.49,Completed,114,30,Visit,44,Direct,8.13,0.18,2.81,Product_97
2023-03-28,Electronics,Australia,Returning,324.73,144.47,2389,Customer_203,996.69,Completed,246,41,Add to Cart,13,Paid Ads,3.06,0.34,9.78,Product_80
2023-01-22,Electronics,South America,Returning,982.66,370.0,8708,Customer_206,631.24,Cancelled,144,43,Add to Cart,97,Direct,7.54,0.98,3.54,Product_34
2023-02-21,Toys,Australia,Returning,35.47,829.59,1368,Customer_58,797.45,Cancelled,489,4,Add to Cart,22,Referral,8.11,0.52,1.75,Product_42
2023-05-13,Clothing,Asia,Returning,992.34,737.34,6562,Customer_129,140.64,Pending,286,30,Visit,26,Direct,6.24,0.1,4.28,Product_32
2023-05-31,Books,Australia,New,878.0,963.42,4732,Customer_768,520.47,Pending,51,18,Purchase,63,Paid Ads,2.13,0.89,6.43,Product_29
2023-05-24,Toys,North America,New,904.55,738.27,6321,Customer_727,720.73,Pending,495,42,Visit,13,Referral,5.92,0.09,8.52,Product_34
2023-04-08,Toys,South America,New,789.43,289.5,2339,Customer_351,813.99,Cancelled,375,8,Visit,70,Paid Ads,5.59,0.12,9.65,Product_88
2023-05-04,Electronics,North America,Returning,521.01,763.36,9074,Customer_169,149.46,Pending,263,39,Add to Cart,14,Paid Ads,5.91,0.54,1.85,Product_99
2023-05-30,Home & Kitchen,North America,Returning,479.7,627.47,6380,Customer_768,530.68,Completed,482,3,Purchase,71,Organic Search,7.13,0.04,4.62,Product_23
2023-04-14,Books,North America,Returning,597.17,830.23,5180,Customer_783,377.47,Completed,398,19,Purchase,41,Referral,7.27,0.78,2.62,Product_24
2023-04-20,Toys,South America,New,904.13,826.95,2462,Customer_194,82.21,Completed,161,14,Purchase,6,Referral,3.97,0.72,8.31,Product_7
2023-01-01,Home & Kitchen,North America,New,102.68,926.43,2500,Customer_827,328.85,Pending,107,3,Add to Cart,36,Social Media,4.29,0.38,7.98,Product_30
2023-04-17,Toys,South America,New,64.8,544.81,8847,Customer_906,553.7,Pending,246,24,Visit,99,Social Media,4.28,0.4,3.1,Product_9
2023-04-17,Clothing,Europe,Returning,529.4,227.27,2536,Customer_263,667.3,Cancelled,383,35,Purchase,33,Paid Ads,8.14,0.01,4.36,Product_19
2023-02-14,Books,Asia,Returning,577.89,486.87,3889,Customer_942,576.0,Completed,216,28,Visit,35,Social Media,1.31,0.25,3.61,Product_62
2023-01-06,Toys,Australia,Returning,960.85,818.36,8652,Customer_733,610.44,Pending,173,27,Visit,9,Referral,6.48,0.99,7.41,Product_85
2023-05-03,Home & Kitchen,Europe,Returning,695.29,931.68,1045,Customer_631,373.83,Completed,130,16,Visit,70,Paid Ads,3.17,0.58,3.09,Product_81
2023-02-06,Books,Europe,New,877.45,842.94,7259,Customer_951,735.44,Pending,256,15,Add to Cart,89,Direct,4.73,0.32,1.21,Product_14
2023-03-09,Books,North America,New,372.73,965.23,1077,Customer_673,89.4,Completed,189,7,Add to Cart,75,Direct,8.87,0.29,3.08,Product_44
2023-03-14,Clothing,South America,New,375.57,335.8,4248,Customer_374,783.5,Cancelled,172,17,Visit,28,Social Media,6.12,0.89,7.82,Product_62
2023-05-18,Clothing,South America,Returning,532.17,538.98,5019,Customer_470,208.74,Pending,439,40,Add to Cart,17,Organic Search,5.92,0.08,1.8,Product_58
2023-04-25,Toys,South America,New,566.46,167.81,7205,Customer_309,154.91,Pending,117,48,Purchase,79,Organic Search,5.88,0.82,2.99,Product_69
2023-01-21,Home & Kitchen,South America,New,52.99,39.75,3908,Customer_594,860.82,Cancelled,370,33,Add to Cart,96,Paid Ads,1.35,0.39,8.74,Product_28
2023-01-07,Electronics,Asia,New,248.43,938.67,3640,Customer_456,917.35,Completed,212,39,Visit,98,Organic Search,4.53,0.69,4.04,Product_78
2023-05-30,Home & Kitchen,Asia,New,117.72,554.44,3110,Customer_484,328.33,Pending,245,9,Purchase,22,Direct,7.54,0.2,9.03,Product_32
2023-05-14,Electronics,Europe,Returning,435.48,181.94,4242,Customer_220,723.62,Completed,227,42,Add to Cart,51,Paid Ads,4.65,0.18,3.43,Product_28
2023-04-12,Books,Australia,New,548.56,655.16,8333,Customer_391,283.92,Pending,481,4,Visit,7,Paid Ads,5.52,0.08,2.14,Product_85
2023-05-05,Toys,Europe,New,178.44,981.62,7563,Customer_463,725.14,Cancelled,360,14,Purchase,67,Direct,8.36,0.59,2.83,Product_46
2023-04-05,Toys,Australia,Returning,114.49,120.75,7490,Customer_959,309.6,Cancelled,346,18,Purchase,20,Direct,7.88,1.0,6.79,Product_51
2023-04-09,Electronics,Europe,New,218.51,268.67,8342,Customer_418,546.11,Cancelled,276,27,Purchase,31,Organic Search,3.3,0.81,8.0,Product_43
2023-02-24,Electronics,Europe,New,154.29,805.75,9016,Customer_704,783.9,Pending,88,8,Purchase,53,Organic Search,8.56,0.12,1.03,Product_20
2023-04-13,Home & Kitchen,Australia,Returning,607.91,17.62,6834,Customer_49,936.38,Pending,172,35,Visit,67,Direct,1.6,0.03,7.25,Product_80
2023-05-02,Home & Kitchen,North America,Returning,361.29,623.44,6017,Customer_989,414.56,Cancelled,327,41,Add to Cart,33,Paid Ads,5.25,0.57,4.01,Product_40
2023-03-05,Clothing,North America,New,199.01,198.12,7142,Customer_714,15.96,Cancelled,165,46,Visit,86,Organic Search,2.22,0.3,6.88,Product_58
2023-04-30,Home & Kitchen,South America,Returning,460.66,539.47,6656,Customer_236,753.73,Cancelled,395,15,Visit,95,Social Media,1.9,0.92,5.46,Product_86
2023-01-04,Books,South America,New,497.33,241.99,7154,Customer_571,279.31,Cancelled,229,17,Purchase,77,Referral,2.06,0.78,2.61,Product_53
2023-05-01,Electronics,Australia,Returning,315.43,381.76,6172,Customer_573,454.94,Completed,338,38,Purchase,20,Direct,3.26,0.51,2.47,Product_14
2023-05-28,Clothing,South America,New,256.82,344.33,8169,Customer_328,426.94,Cancelled,339,20,Visit,100,Direct,1.76,0.21,7.77,Product_50
2023-03-13,Home & Kitchen,Asia,New,708.54,24.21,2068,Customer_449,762.45,Completed,93,34,Add to Cart,37,Social Media,4.48,0.21,8.11,Product_4
2023-01-02,Electronics,North America,New,272.71,852.84,3484,Customer_527,623.1,Cancelled,240,24,Purchase,76,Direct,2.14,0.63,3.62,Product_92
2023-02-03,Clothing,Asia,Returning,99.16,387.65,2537,Customer_144,487.14,Cancelled,207,14,Purchase,68,Referral,5.32,0.79,9.99,Product_20
2023-04-29,Books,Australia,New,144.88,506.29,5839,Customer_900,884.56,Pending,432,1,Visit,71,Direct,5.68,0.07,4.36,Product_62
2023-03-11,Electronics,North America,New,969.32,863.24,2137,Customer_195,995.82,Cancelled,360,23,Visit,31,Paid Ads,2.42,0.5,8.51,Product_14
2023-03-10,Electronics,Asia,Returning,859.29,227.75,1411,Customer_314,171.01,Pending,108,14,Visit,64,Social Media,8.21,0.67,3.95,Product_79
2023-02-23,Toys,Europe,Returning,516.13,895.67,8980,Customer_909,346.73,Pending,351,45,Add to Cart,84,Paid Ads,1.83,0.35,8.53,Product_12
2023-01-12,Books,Europe,New,192.97,894.86,5140,Customer_494,237.61,Cancelled,494,26,Purchase,5,Organic Search,8.53,0.46,8.2,Product_90
2023-02-23,Books,North America,Returning,859.67,689.68,9989,Customer_597,527.68,Pending,483,7,Purchase,16,Organic Search,6.15,0.18,4.73,Product_74
2023-01-10,Electronics,South America,Returning,225.65,58.15,7881,Customer_367,385.21,Pending,122,14,Purchase,77,Referral,9.96,0.29,1.01,Product_92
2023-04-22,Books,Asia,New,43.39,908.46,2826,Customer_488,227.44,Completed,209,27,Purchase,34,Direct,2.37,0.96,6.58,Product_29
2023-02-15,Books,Europe,Returning,615.03,386.01,6960,Customer_680,30.51,Cancelled,460,5,Add to Cart,43,Social Media,5.06,0.46,5.8,Product_98
2023-01-20,Electronics,South America,Returning,235.92,28.59,1201,Customer_813,100.22,Cancelled,231,35,Purchase,97,Paid Ads,9.86,0.12,5.69,Product_96
2023-05-27,Clothing,North America,Returning,669.8,549.36,8072,Customer_360,567.83,Completed,402,8,Visit,88,Direct,6.73,0.93,1.67,Product_15
2023-02-23,Toys,Asia,New,282.46,930.45,7633,Customer_578,995.75,Cancelled,248,25,Visit,46,Paid Ads,9.99,0.81,6.32,Product_37
2023-05-19,Electronics,Asia,New,139.26,905.02,8793,Customer_118,835.1,Cancelled,419,17,Add to Cart,29,Social Media,7.73,0.4,9.74,Product_37
2023-05-27,Toys,South America,Returning,508.49,635.53,9843,Customer_443,910.96,Pending,439,16,Visit,27,Social Media,6.62,0.87,3.71,Product_36
2023-03-13,Home & Kitchen,Europe,Returning,976.95,306.68,3244,Customer_246,103.96,Cancelled,312,15,Visit,66,Referral,7.05,0.33,7.99,Product_23
2023-02-13,Toys,Europe,New,704.79,834.06,2303,Customer_785,141.19,Pending,369,38,Purchase,71,Paid Ads,4.15,0.59,4.03,Product_2
2023-05-24,Home & Kitchen,Europe,New,354.87,655.31,9328,Customer_854,279.52,Pending,468,11,Visit,60,Direct,1.47,0.9,8.74,Product_76
2023-02-18,Home & Kitchen,Australia,New,324.13,142.38,5156,Customer_929,418.26,Pending,482,4,Add to Cart,31,Organic Search,6.76,0.43,2.59,Product_9
2023-03-19,Clothing,South America,Returning,602.73,135.26,9632,Customer_542,631.13,Completed,84,17,Purchase,40,Organic Search,9.1,0.84,1.9,Product_5
2023-01-09,Home & Kitchen,South America,New,973.48,493.72,8689,Customer_92,412.64,Cancelled,438,24,Visit,56,Organic Search,2.9,0.33,5.62,Product_23
2023-04-23,Clothing,North America,Returning,571.84,764.48,6744,Customer_925,666.71,Pending,77,10,Add to Cart,9,Paid Ads,9.41,0.83,7.71,Product_33
2023-05-24,Electronics,Europe,New,310.64,654.73,7938,Customer_476,781.84,Cancelled,448,37,Visit,17,Direct,5.86,0.48,5.14,Product_98
2023-03-11,Home & Kitchen,South America,Returning,329.22,206.15,4617,Customer_147,69.85,Completed,283,8,Add to Cart,89,Social Media,6.63,0.19,8.19,Product_14
2023-03-26,Electronics,South America,New,525.48,588.56,4647,Customer_108,875.53,Cancelled,189,31,Purchase,50,Organic Search,3.54,0.09,8.85,Product_42
2023-05-14,Clothing,Europe,Returning,924.73,838.81,4667,Customer_745,620.81,Cancelled,439,6,Purchase,67,Paid Ads,6.44,0.59,9.81,Product_92
2023-05-28,Clothing,Asia,New,22.29,202.31,4201,Customer_183,865.3,Cancelled,329,11,Purchase,1,Referral,8.77,0.32,4.2,Product_96
2023-05-25,Home & Kitchen,North America,Returning,974.53,319.32,5767,Customer_790,854.97,Cancelled,375,40,Visit,67,Social Media,8.57,0.48,4.71,Product_21
2023-01-25,Toys,South America,Returning,752.49,180.34,3749,Customer_143,869.33,Completed,241,42,Purchase,83,Direct,7.57,0.17,7.45,Product_72
2023-02-06,Books,North America,Returning,196.91,133.45,8468,Customer_561,92.06,Cancelled,454,36,Add to Cart,76,Referral,7.39,0.76,6.08,Product_97
2023-03-27,Books,Europe,Returning,431.71,759.7,4683,Customer_919,951.26,Completed,65,19,Purchase,42,Referral,2.94,0.56,7.95,Product_74
2023-04-16,Electronics,North America,New,359.42,496.8,7288,Customer_616,161.28,Pending,449,20,Purchase,98,Direct,6.81,0.97,7.14,Product_82
2023-05-22,Electronics,North America,New,377.39,495.96,4911,Customer_312,888.7,Completed,182,18,Visit,15,Organic Search,4.87,0.78,1.7,Product_11
2023-05-11,Books,South America,New,870.36,899.25,8933,Customer_586,850.74,Completed,118,39,Add to Cart,47,Paid Ads,5.61,0.99,2.86,Product_88
2023-01-28,Clothing,Australia,New,512.41,791.08,4763,Customer_929,704.3,Pending,332,40,Add to Cart,17,Social Media,4.09,0.51,2.38,Product_56
2023-04-30,Books,South America,New,536.18,42.68,7054,Customer_677,282.74,Completed,138,37,Purchase,64,Referral,5.61,0.82,1.82,Product_11
2023-04-09,Home & Kitchen,South America,Returning,202.64,135.52,5294,Customer_373,905.9,Cancelled,131,3,Purchase,64,Social Media,3.86,0.38,9.67,Product_80
2023-02-21,Books,South America,Returning,336.63,541.63,9259,Customer_664,944.45,Completed,229,45,Purchase,1,Social Media,7.87,0.73,7.85,Product_31
2023-02-14,Toys,North America,New,849.42,510.16,2768,Customer_932,798.6,Pending,383,16,Visit,75,Referral,1.67,0.12,9.47,Product_48
2023-01-09,Toys,North America,Returning,277.48,840.44,9935,Customer_328,185.27,Pending,416,28,Add to Cart,100,Social Media,5.51,0.7,3.47,Product_26
2023-02-17,Toys,North America,New,242.73,54.93,6840,Customer_420,469.64,Cancelled,316,9,Add to Cart,12,Paid Ads,9.17,0.67,1.8,Product_34
2023-03-26,Toys,South America,New,620.63,808.32,6227,Customer_372,25.16,Completed,243,46,Add to Cart,21,Paid Ads,2.1,0.82,8.3,Product_93
2023-05-13,Books,Asia,New,199.66,135.81,1811,Customer_349,712.93,Cancelled,120,45,Visit,65,Social Media,4.41,0.56,7.75,Product_100
2023-04-27,Clothing,Europe,New,864.54,239.14,6668,Customer_178,179.72,Completed,196,23,Add to Cart,23,Direct,2.52,0.47,5.07,Product_87
2023-03-23,Electronics,Asia,New,849.53,824.85,2683,Customer_204,360.88,Cancelled,414,7,Add to Cart,95,Referral,5.69,0.91,7.24,Product_79
2023-04-21,Electronics,North America,Returning,210.19,324.57,8904,Customer_440,552.68,Cancelled,55,16,Add to Cart,78,Referral,8.76,0.05,7.28,Product_98
2023-04-10,Clothing,Asia,Returning,143.5,23.12,8147,Customer_652,200.43,Completed,306,15,Visit,54,Organic Search,7.16,0.7,4.64,Product_38
2023-03-13,Toys,Europe,Returning,666.37,318.38,2160,Customer_688,306.37,Completed,60,25,Add to Cart,40,Direct,9.37,0.75,8.85,Product_46
2023-05-29,Toys,South America,Returning,748.88,652.5,7342,Customer_949,850.94,Cancelled,208,4,Add to Cart,71,Social Media,8.38,0.25,9.4,Product_10
2023-01-03,Electronics,South America,New,867.66,897.75,4688,Customer_345,56.59,Pending,126,2,Purchase,69,Social Media,2.25,0.63,9.18,Product_15
2023-01-12,Electronics,Asia,New,638.47,170.84,8081,Customer_171,810.48,Cancelled,62,31,Add to Cart,1,Social Media,7.21,0.16,6.21,Product_19
2023-05-31,Clothing,Australia,Returning,235.69,336.18,6155,Customer_254,677.67,Cancelled,197,2,Add to Cart,13,Referral,5.91,0.69,4.36,Product_37
2023-01-03,Toys,Europe,New,702.87,122.53,9641,Customer_111,724.52,Cancelled,449,50,Add to Cart,33,Social Media,2.65,0.82,1.36,Product_73
2023-05-03,Books,North America,New,726.77,327.75,6167,Customer_345,81.15,Pending,349,19,Visit,31,Social Media,7.82,0.84,8.63,Product_21
2023-03-28,Electronics,North America,Returning,451.91,926.66,6989,Customer_428,366.14,Cancelled,199,23,Purchase,23,Direct,1.51,0.36,9.21,Product_39
2023-02-17,Toys,South America,Returning,434.65,252.12,1728,Customer_493,434.25,Pending,53,33,Visit,17,Referral,5.44,0.33,6.26,Product_69
2023-04-09,Electronics,North America,Returning,485.55,447.25,8607,Customer_486,58.3,Completed,125,39,Purchase,99,Social Media,1.8,0.54,3.33,Product_8
2023-01-06,Clothing,Australia,Returning,300.43,492.08,4566,Customer_999,86.81,Completed,96,8,Add to Cart,11,Social Media,1.69,0.31,9.6,Product_52
2023-05-03,Electronics,South America,Returning,349.35,880.27,3160,Customer_295,581.33,Cancelled,97,15,Purchase,23,Organic Search,6.12,0.23,2.74,Product_18
2023-04-29,Books,Asia,New,823.28,301.26,7606,Customer_76,200.58,Completed,202,20,Add to Cart,30,Direct,8.65,0.53,7.9,Product_17
2023-02-24,Home & Kitchen,Europe,New,353.38,715.02,2003,Customer_790,82.95,Pending,319,23,Add to Cart,35,Referral,6.37,0.29,9.02,Product_87
2023-02-11,Toys,Australia,Returning,803.22,454.39,4361,Customer_493,802.64,Pending,259,21,Purchase,59,Referral,1.54,0.7,8.33,Product_34
2023-05-24,Toys,Europe,New,726.49,446.31,1794,Customer_618,713.16,Pending,461,5,Purchase,23,Paid Ads,4.03,0.95,7.03,Product_5
2023-04-18,Electronics,Asia,Returning,864.28,178.26,5922,Customer_691,603.47,Pending,164,36,Add to Cart,85,Paid Ads,8.86,0.23,6.66,Product_30
